FP1_THETA,FP1_ALFA,FP1_LOW_BETA,FP1_HIGH_BETA,FP1_GAMMA,FP2_THETA,FP2_ALFA,FP2_LOW_BETA,FP2_HIGH_BETA,FP2_GAMMA,F3_THETA,F3_ALFA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,F4_THETA,F4_ALFA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F7_THETA,F7_ALFA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F8_THETA,F8_ALFA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,T3_THETA,T3_ALFA,T3_LOW_BETA,T3_HIGH_BETA,T3_GAMMA,T4_THETA,T4_ALFA,T4_LOW_BETA,T4_HIGH_BETA,T4_GAMMA,C3_THETA,C3_ALFA,C3_LOW_BETA,C3_HIGH_BETA,C3_GAMMA,C4_THETA,C4_ALFA,C4_LOW_BETA,C4_HIGH_BETA,C4_GAMMA,T5_THETA,T5_ALFA,T5_LOW_BETA,T5_HIGH_BETA,T5_GAMMA,T6_THETA,T6_ALFA,T6_LOW_BETA,T6_HIGH_BETA,T6_GAMMA,P3_THETA,P3_ALFA,P3_LOW_BETA,P3_HIGH_BETA,P3_GAMMA,P4_THETA,P4_ALFA,P4_LOW_BETA,P4_HIGH_BETA,P4_GAMMA,O1_THETA,O1_ALFA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALFA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,FZ_THETA,FZ_ALFA,FZ_LOW_BETA,FZ_HIGH_BETA,FZ_GAMMA,CZ_THETA,CZ_ALFA,CZ_LOW_BETA,CZ_HIGH_BETA,CZ_GAMMA,PZ_THETA,PZ_ALFA,PZ_LOW_BETA,PZ_HIGH_BETA,PZ_GAMMA,A2-A1_THETA,A2-A1_ALFA,A2-A1_LOW_BETA,A2-A1_HIGH_BETA,A2-A1_GAMMA,target_class
6.562057788652193510e-03,8.036918837793249372e-04,9.079402776631240310e-04,6.201142257291937521e-04,5.478436586918583335e-04,1.549915361796375297e-02,1.833792683185734651e-03,1.387402125138277815e-03,7.823941593982712247e-04,7.522823344673087260e-04,4.020595034029271660e-03,1.168278636326753684e-03,1.833765894034327260e-03,7.946707634084370850e-04,6.521277537614732266e-04,4.358427620199852200e-03,1.203279159653491623e-03,1.732204276200537260e-03,7.108460981137036888e-04,6.875569336870393337e-04,4.532113569538031260e-03,6.206001480936967169e-04,5.753935756406633895e-04,4.026318511046300523e-04,4.062695448930409622e-04,6.862244268841409187e-03,8.073708745263414970e-04,6.495423604942112197e-04,4.708353578923359529e-04,3.537609051720511924e-04,1.969638804117134542e-03,5.345286487347023939e-04,4.952098551621806873e-04,1.205478217271428341e-03,3.818077526115156556e-04,2.953659356151534451e-03,5.895200771324840550e-04,5.221289030476032340e-04,1.023262842638729018e-03,3.416095809614091224e-04,3.188772140038370097e-03,1.051991621932105592e-03,1.087013036448938007e-03,2.201027272527367358e-03,5.221490046619099278e-04,3.288768248760945943e-03,1.040969793377759418e-03,9.598584473501916778e-04,1.769978804063856038e-03,4.908548058780542707e-04,1.372531957213026258e-03,3.846756125785230759e-04,3.506807284422001382e-04,9.265032436729695679e-04,3.419332040250193665e-04,1.477347955305891632e-03,4.428738153299856413e-04,7.714980851050461845e-04,2.499578176857104178e-03,3.615675138034109260e-04,4.093756252817914651e-03,7.188456698399534354e-04,9.289367088631475403e-04,5.599442851267201308e-03,5.793888662812569229e-04,4.232223840002159211e-03,9.489268510510149267e-04,1.066898501580042843e-03,6.359329761722985405e-03,5.339344435034721345e-04,4.341552918121161821e-03,6.049401562489178756e-04,9.985200905651186922e-04,9.605658967333521869e-03,6.313010266320624600e-04,4.550657442086708006e-03,6.656113747595397874e-04,1.234619669169431840e-03,1.066148531750391211e-02,5.893489207777514180e-04,4.930770769417568838e-03,1.442958207168119292e-03,2.751886943497417175e-03,8.428463729916193213e-04,6.243292280490164844e-04,4.142223027982715536e-03,1.149074469699076870e-03,1.231624459586913405e-03,1.435660461034206966e-03,4.885404664410194706e-04,4.355377479431846340e-03,8.197576770192949603e-04,8.930166930322881898e-04,6.603666660335197336e-03,5.046818286771775387e-04,4.401264405712451699e-04,1.565199024076071460e-04,1.736382919626210651e-04,2.523546619965645436e-04,1.953870866801670229e-04,1.000000000000000000e+00
9.350482307933006589e-04,2.751791692215431527e-04,4.743242765482846867e-04,7.510379797152842403e-04,4.531976112068681760e-04,9.081833815239092689e-04,2.608921903647999142e-04,6.817353171470935712e-04,7.674821523009353131e-04,6.527965286835009243e-04,2.587170701437492906e-03,7.197256603398550058e-04,7.529743176837835807e-04,1.054857765796968347e-03,6.216593609125215403e-04,2.622268001684861533e-03,6.997704727705287295e-04,1.002844223183053983e-03,1.183233269853374786e-03,7.365587349336795648e-04,4.933911392466883671e-03,3.749638599877747535e-04,3.895060652849783450e-04,5.933320282025167283e-04,3.801954662789896501e-04,7.042387824675477859e-03,5.833200194051600066e-04,8.449484928145581386e-04,8.933214433166043267e-04,1.054687063116177981e-03,2.295699625022891953e-03,5.153073498958960072e-04,4.312899444367827503e-04,8.123547901957941554e-04,4.588056758753496743e-04,2.311644310961715864e-03,7.739794051104210634e-04,8.707238084885187595e-04,1.986726190942174255e-03,2.875937663564883881e-03,3.779180965405444428e-03,7.991184855829892115e-04,7.363841374850718050e-04,1.142003102926408224e-03,7.426644304865664004e-04,3.317970074375150517e-03,7.028563947631421725e-04,8.232323225493634340e-04,1.151537499302279647e-03,7.941220464431208038e-04,4.150017211867765288e-03,5.450163898375740609e-04,5.599813607315690502e-04,1.006570500774011919e-03,5.467047726185779097e-04,7.214190189282291762e-03,1.077652808436770559e-03,8.185911526654048639e-04,3.623022345002396491e-03,1.571490400834441633e-03,5.919327123250000752e-03,1.142091413267796313e-03,1.678628063888732347e-03,2.129586786691173295e-03,9.431912429977712268e-04,4.256420162046862382e-03,1.030910678842731926e-03,1.110759819592938014e-03,2.388508062200696107e-03,8.498350601789052185e-04,3.233394218827802345e-03,4.997878289311780565e-04,6.604519064651449660e-04,2.368443052192045414e-03,6.378831717923148618e-04,4.357963339906897188e-03,6.493848978698250679e-04,6.059875858404916750e-04,2.240769897491176089e-03,6.887362982646574525e-04,2.848167951420554726e-03,9.327967077905243830e-04,9.924417265276016913e-04,1.301021359687555209e-03,7.614764992760782430e-04,3.248662564359602704e-03,9.106158212028283216e-04,9.765745683607215694e-04,1.358703500998462068e-03,9.160358986974273966e-04,5.190443657855523842e-03,9.377876473812467393e-04,1.525032636718294792e-03,1.527889915715808242e-03,8.133533788016883165e-04,4.575418927849859703e-04,1.478135214758090430e-04,4.804770428506842514e-04,5.269535450448114026e-04,5.550574954028643154e-04,1.000000000000000000e+00
9.291959282072783559e-04,2.569789499072194436e-04,5.748731516792563367e-04,8.491426789717967504e-04,5.512715750030699937e-04,7.369989354464245249e-04,2.947589475957094725e-04,7.729854454454357588e-04,1.015205551868931123e-03,8.889951406074697408e-04,4.001776294972328105e-03,8.029480030851235709e-04,9.270315449569572000e-04,1.413181606336848467e-03,6.519578367535328826e-04,2.594970110975900173e-03,7.904872694058657622e-04,1.007524418009393252e-03,1.505926650962546983e-03,7.680133606552475359e-04,6.678552299182910143e-03,5.419505813816525913e-04,4.837450378868372739e-04,6.736833529353899053e-04,3.936879221775039421e-04,5.227422321345790053e-03,6.795633165144890960e-04,7.898259873377696692e-04,1.031867048614515739e-03,9.539251543019861175e-04,2.640341796682561543e-03,4.729385056612370620e-04,5.112640872281231513e-04,1.015353035781310512e-03,4.855240685242041420e-04,2.218437123098412726e-03,1.004786953053172106e-03,8.017275931083065171e-04,1.625304854595018608e-03,2.240352025541699106e-03,3.263681682881970202e-03,9.108729974532886551e-04,6.786028951426611045e-04,1.623544107017700459e-03,7.035613102966414715e-04,2.665803568705821160e-03,9.508267119227041585e-04,7.420765054949362075e-04,1.454589752028528698e-03,8.076716804784450079e-04,3.770270345292729350e-03,4.449348157605925594e-04,5.627503186182522153e-04,8.612153731672688144e-04,6.062187220329076946e-04,6.299498348802338304e-03,1.016570453380661416e-03,9.085678864396893283e-04,3.338429850108941971e-03,1.603029799239789541e-03,7.518607108720002687e-03,1.306342420850321005e-03,1.472769526018544552e-03,2.407854742354561140e-03,1.003547176682713198e-03,3.850924735074680739e-03,1.193878987503738500e-03,9.811684818894987180e-04,3.800925864138957576e-03,9.314909137706141751e-04,2.518428737355228597e-03,6.298648323470942964e-04,5.902729244082799333e-04,3.021758392044310033e-03,7.004234441631049897e-04,4.157707639832051993e-03,6.413216378898215116e-04,6.087572011330645485e-04,2.980716241616265631e-03,7.446054603106522967e-04,3.347794071731178146e-03,9.578058597640645710e-04,1.147438836534684595e-03,1.631841723618359221e-03,7.711426408243573886e-04,3.527771549702386333e-03,1.116610104140010936e-03,8.430309866505618539e-04,1.958821761573187673e-03,9.098812145026976932e-04,4.773140822560737774e-03,1.385599368425685521e-03,1.088713973566567041e-03,2.556557505355004905e-03,9.109138788982599003e-04,4.797423161923294421e-04,1.274839045310330950e-04,5.893502458963694422e-04,4.492303832908193378e-04,6.276787163158677359e-04,1.000000000000000000e+00
1.264341810644462744e-02,1.877463003430573539e-03,4.228235692563275284e-03,2.381073418240162165e-03,2.721259843330306374e-03,1.506809756012691438e-02,1.275900242381604538e-03,3.348935560041669656e-03,2.650802391856849766e-03,3.210713462263025189e-03,5.184678768825546485e-03,8.272643615610626375e-04,1.894877754464940282e-03,8.242207588525289575e-04,9.708452495656493073e-04,6.732147861787694115e-03,8.776345518766971937e-04,1.812273271544680500e-03,9.668349813668397543e-04,1.221959236877259020e-03,3.405345722670276645e-03,4.605745569576462340e-04,1.252646822962869780e-03,8.436692950270509826e-04,1.051761329713459241e-03,5.466313411491795053e-03,1.393950737465776083e-03,3.554263227972196022e-03,2.139261714563380629e-03,1.441326495923021984e-03,2.845857794050411175e-03,5.126369518457449259e-04,1.280682353902564590e-03,7.518289992384566932e-04,1.127861800478987967e-03,5.182302530008133477e-03,5.140678215241892756e-04,1.104606230049398532e-03,1.019646297815385988e-03,1.063498555154756327e-03,3.745354625364350366e-03,8.131692289778740760e-04,2.174293304364447593e-03,9.862163325736676527e-04,1.131120569075908357e-03,4.139088454600601923e-03,8.345433903580684425e-04,2.000662586903767613e-03,1.234369028759113932e-03,1.265459544262101778e-03,1.951055922777887239e-03,3.921328532626968321e-04,9.805888951285447568e-04,9.760642900119237755e-04,8.949495415804413273e-04,2.639220074407493902e-03,5.243161876381172148e-04,1.466448880539635100e-03,1.609915563456455929e-03,1.259475370023183018e-03,4.515340640182903716e-03,8.686168829303138285e-04,2.028342947613043408e-03,1.193144394382445253e-03,1.463302473678287658e-03,4.485345166677938769e-03,9.572613020295997303e-04,1.838742970745645740e-03,1.425256630285150639e-03,1.222849247656281578e-03,4.438882235603439433e-03,8.835408995924457160e-04,1.586686903394034188e-03,1.637699122787757448e-03,1.595885029897414634e-03,5.741317837975410537e-03,9.737327402612177153e-04,3.475957554006897654e-03,4.237950042846932476e-03,1.731971924292694583e-03,4.189466796143077008e-03,9.426976315053728871e-04,2.011048807608205660e-03,1.014393525919202437e-03,1.129299323943033480e-03,5.111481854573792991e-03,1.052740128978682044e-03,2.690181853127033250e-03,1.187225414642786771e-03,1.252404130359729452e-03,4.198116795142927196e-03,8.539717229157660133e-04,1.977143927166273227e-03,1.127718303023730450e-03,1.133297847486087291e-03,9.395556513024884079e-04,2.208814925885115130e-04,6.666698257380639136e-04,4.060398191257074958e-04,3.415407112680430928e-04,1.000000000000000000e+00
9.515401932790863368e-03,1.824039958791398445e-03,5.918898159177127770e-03,2.478712555158442757e-03,3.097830457819193348e-03,2.058417987114495931e-02,1.230580896085299927e-03,4.224285989015479255e-03,3.162308193809584660e-03,3.574350145075436049e-03,5.337822000008268439e-03,8.776278040332525935e-04,2.244410274679245997e-03,1.107419782746350920e-03,1.062650044628000784e-03,6.737424313816115992e-03,9.108817090637497680e-04,2.269755830450230320e-03,1.228823026783648631e-03,1.169047658290419886e-03,4.317726364997605953e-03,5.344657798848164755e-04,1.359401633915211871e-03,1.078362208168809257e-03,1.040728981343266727e-03,5.851278594623994696e-03,1.057493564708176549e-03,6.179640310354893827e-03,2.363444570793649460e-03,1.398948794190427516e-03,4.821874126727162049e-03,5.505549577940082500e-04,1.418227728427412775e-03,9.903258875267684572e-04,1.130674439977583361e-03,2.688642573288906133e-03,4.667801681667042759e-04,9.745091379220773269e-04,1.102740694490191541e-03,1.100918896922700599e-03,3.400093367154004981e-03,7.843946084346757955e-04,2.315250651714250742e-03,1.260444235450427271e-03,1.375579217407285572e-03,2.981766078534191147e-03,7.869756938461656146e-04,2.092497086310907226e-03,1.308805594604495540e-03,1.322479149535181865e-03,1.727842457852031511e-03,3.771424262495322679e-04,1.186765804878515615e-03,1.188979311677404969e-03,1.056188568340954165e-03,2.596610646071192702e-03,4.296980544520190163e-04,1.247920211149283840e-03,1.422940084311704028e-03,1.096027536050983619e-03,3.941987931755679651e-03,7.528028703053652165e-04,2.177167901381108026e-03,1.662711096888151458e-03,1.762950749462498246e-03,4.290149403201794914e-03,7.711255040596801721e-04,1.687735380513515982e-03,1.707306604095852783e-03,1.446929556539538423e-03,4.741064111940979618e-03,7.866154415401877160e-04,1.431309694421157262e-03,2.953530208667953360e-03,1.908692248474182663e-03,5.550126544672701751e-03,8.407613000694243686e-04,3.462173760040146517e-03,4.665787884156977899e-03,2.062338877092199582e-03,3.530843319741614784e-03,9.199876623408960365e-04,2.618202376316998425e-03,1.266109214442953049e-03,1.109629863412110251e-03,3.689259445376450418e-03,1.018651142092833351e-03,2.553903641888954912e-03,1.437342886862916528e-03,1.410881407057600631e-03,3.738715508533837963e-03,7.388281062215340316e-04,1.852194850656443004e-03,1.510109328387726664e-03,1.374790029968271654e-03,1.188006228440555666e-03,2.341074432271086610e-04,4.606220847153268713e-04,3.602426396656354941e-04,3.783231547514018678e-04,1.000000000000000000e+00
3.014223888840197527e-03,5.180078597267125801e-04,7.252788740410584870e-04,1.255346809333601505e-03,3.542757369592833445e-03,1.019870195656657867e-02,1.425738271999457425e-03,2.264218065045861625e-03,3.187852731602146619e-03,3.067545400357014548e-03,4.383978194780297107e-03,7.692345929365838799e-04,8.958394099774509133e-04,1.500968029451776181e-03,1.454417598039166749e-03,4.635603445404519983e-03,6.919071458128089446e-04,8.995643835693462563e-04,1.227396210453886912e-03,9.936226783520832676e-04,3.153767544050467900e-03,5.164751422315686088e-04,5.858466406420876661e-04,1.057737296715639905e-03,2.919294337670019779e-03,9.142337004555727703e-03,7.622522793796380688e-04,9.469252695723490805e-04,1.229679697780444551e-03,1.887657661997099333e-03,4.467224996574613305e-03,5.678235076116058128e-04,9.719058008446602396e-04,1.710639916045906574e-03,1.675855675048741481e-03,5.689265080666182708e-03,5.654056804468154821e-04,1.003291840498433344e-03,1.592626728291508895e-03,1.354907122649403250e-03,7.197988404309255128e-03,1.005549985279977293e-03,1.213736884540942210e-03,1.771893290141861787e-03,1.042593681965441662e-03,6.667614722894181674e-03,1.088465989539363476e-03,1.471113617538522510e-03,1.859322678625726418e-03,1.297951734763703752e-03,4.347934440720489097e-03,4.969949135430934460e-04,7.864676230587477196e-04,1.865507585779030073e-03,1.177741548594578129e-03,6.722954594194368791e-03,5.342234007631960777e-04,1.046246448618962533e-03,1.877355129934372112e-03,1.174156922735528378e-03,5.594767720595025112e-03,6.764289550597335238e-04,1.583127474369468548e-03,3.285347249625611074e-03,1.098740400143274811e-03,7.571642214728177903e-03,8.516904209369329870e-04,1.719922968549170367e-03,2.965842011319145058e-03,1.195958633297467856e-03,5.183508583209986247e-03,6.388701792840305880e-04,2.172767157150811822e-03,8.158415172778789998e-03,2.309626176514107537e-03,6.370070966733767069e-03,5.922485664332942292e-04,2.487945218342822208e-03,7.288931024984669077e-03,1.781598693245182953e-03,5.859292077073742673e-03,1.064150533287252067e-03,1.025712769415867845e-03,1.477550745489882933e-03,1.068622302432497857e-03,6.461866961049178744e-03,1.312321664960441718e-03,1.568763385996160744e-03,1.995732049035542181e-03,1.129356619902533582e-03,6.681725934866756395e-03,7.478967809687969660e-04,1.791071558513219380e-03,3.076198782403556046e-03,1.128133422554568723e-03,3.437745934599372583e-03,3.018691937559167125e-04,6.849191301427888859e-04,8.203015803052807762e-04,4.910951836462883755e-04,1.000000000000000000e+00
2.872608281331422587e-03,5.632396130554471114e-04,8.064177831037022464e-04,1.266689565374085752e-03,2.925993007281506991e-03,1.260257179305133285e-02,1.325904984820784746e-03,2.842011302617066578e-03,3.546142217837560014e-03,2.572126730603830139e-03,4.352778025430281000e-03,6.885409575883327023e-04,1.581362666903475805e-03,1.830736503199306133e-03,1.487575899721206921e-03,5.352477629158614546e-03,6.180294196748888904e-04,1.336038908965617297e-03,1.329446663417757982e-03,9.662903223395496576e-04,4.238079752107227691e-03,4.243700939033308891e-04,8.976645556146359544e-04,1.214312645004808188e-03,2.913583117804173506e-03,8.586720877496952647e-03,6.889570435844133379e-04,1.274769441805750653e-03,1.371871050525716191e-03,1.459922863203785576e-03,6.800096599361842541e-03,5.664533098711906295e-04,1.928369954811366346e-03,2.030109888745132169e-03,1.737765158875653358e-03,5.952901870318641833e-03,5.541931959131882581e-04,1.541414585297457701e-03,1.717238361405985271e-03,1.152321508972629655e-03,7.481662182914413685e-03,8.526744684170726963e-04,2.282158130550519456e-03,2.151082264805947043e-03,1.211202512585384059e-03,6.712839599845102367e-03,1.093123881663693323e-03,2.489000021506644449e-03,2.220702282553163338e-03,1.368545681646545723e-03,5.400092002723381850e-03,3.883550833726687451e-04,1.657223475468750512e-03,2.399176262137535029e-03,1.330032760500838608e-03,6.595364556188622329e-03,5.343306883175283697e-04,1.720257341715610878e-03,1.908834859547434409e-03,1.142642009484088781e-03,6.542497835385340313e-03,6.592899466904525614e-04,2.656283720570507944e-03,3.560758680186230062e-03,1.492223027483406163e-03,8.531261252713331217e-03,1.000357950638881529e-03,3.072249201911627595e-03,3.307236236048355198e-03,1.466776205857102562e-03,5.527189156708372034e-03,6.942988235190534997e-04,3.451826522980305616e-03,8.987994360011835465e-03,2.772843119855001887e-03,6.009923415670675312e-03,8.578205712780787940e-04,3.909721441690265642e-03,1.017269650041057599e-02,2.181705764496197613e-03,6.358479341609720760e-03,9.001691053958061576e-04,1.629579704235790049e-03,1.703097004310765491e-03,1.132981585094347890e-03,6.486711334247064094e-03,1.187453307828660772e-03,2.797429173815759243e-03,2.364865677167284335e-03,1.301802612127253090e-03,6.343940662629552960e-03,8.103949437079045531e-04,3.253952013325194306e-03,3.436191046159122429e-03,1.512825771089793773e-03,3.932703109190250658e-03,2.596436547778504774e-04,1.676697373066981817e-03,9.361514625803754553e-04,5.641555478222632421e-04,1.000000000000000000e+00
2.114997465400682373e-03,2.081048822020915151e-04,2.739861410707183009e-04,2.010762844291499483e-04,3.106359380804646223e-04,2.368995833679803618e-03,2.652341676139582374e-04,3.051703302817898806e-04,1.973491643720336544e-04,4.082506836657095236e-04,2.628547003372009878e-03,4.919499126884917207e-04,5.526716692498081542e-04,4.242717932426726558e-04,5.265103024197398569e-04,3.066539045516623960e-03,5.217920784599182306e-04,5.126712453805186637e-04,2.776306816417645814e-04,3.960805387859706885e-04,1.343664099283787628e-03,3.274060695791800664e-04,5.412394879472695033e-04,3.298524860992700473e-04,3.352819905893956575e-04,2.378479465485095964e-03,2.854535343381824986e-04,2.827665770243951667e-04,2.151285398376809636e-04,3.238144574031458093e-04,1.313816550666527553e-03,3.183355992645629882e-04,5.956988253716363540e-04,4.933642213651098785e-04,3.751754147761916357e-04,5.522546911748617282e-03,5.955940601661102295e-04,4.232438194231668118e-04,3.520655827474376918e-04,2.876128745924160369e-04,2.228050199191761692e-03,4.284763492372627072e-04,3.205221397756015801e-04,4.475412230935146124e-04,3.488143626813327994e-04,2.193726691041717348e-03,3.850611332784525291e-04,3.665005747444119661e-04,2.272269508225985757e-04,3.644808753719140952e-04,1.369610746477406635e-03,2.516953512736638246e-04,1.529285201398572209e-04,1.636960611869030236e-04,1.789823585170460221e-04,2.078091978683833854e-03,2.736157204291453783e-04,2.380788262321898363e-04,2.363629339167239553e-04,2.168297696826924253e-04,2.296970943459111791e-03,3.959179528343404245e-04,3.187600288299804671e-04,1.999459336185368478e-04,2.437743818274242663e-04,2.802289085217708666e-03,4.314223285060487427e-04,3.548429285808684091e-04,2.260945500470366528e-04,3.098678128137715500e-04,3.086066042234517689e-03,3.655032409859568167e-04,3.366509606716440927e-04,3.004063033569729204e-04,3.440025713829301642e-04,2.973240095224568072e-03,3.144745455597242122e-04,2.837211061716968848e-04,2.889037788531242153e-04,2.944368405392988868e-04,3.304958165361315120e-03,6.760371917209632075e-04,6.296741036265798537e-04,2.901068089533997540e-04,4.128107776485699957e-04,2.272273065066955731e-03,5.342241020423596151e-04,4.216836997642119155e-04,2.353595918776722610e-04,3.489954034238497752e-04,2.551527582136953274e-03,4.360890742350226616e-04,3.517515197317126643e-04,2.021229248753127834e-04,2.749301198640848021e-04,3.201583504992031948e-04,8.592721279082939643e-05,1.204274006637109126e-04,1.563554527783128385e-04,2.011447727044996664e-04,1.000000000000000000e+00
6.195123931022655100e-03,4.316898285787035532e-04,4.429139723087494843e-04,2.068671316455793219e-04,3.590614412697954805e-04,3.775708448016890963e-03,3.737355975320564802e-04,4.026968196504085483e-04,2.315376253208361571e-04,4.116238988813622057e-04,3.129606640344213039e-03,5.230470907986672045e-04,5.919986431171804335e-04,3.174707141126360301e-04,5.562172367755413571e-04,2.800054424588751915e-03,3.989752166164627035e-04,5.456039345726141493e-04,2.208428376953671854e-04,3.697477269666122018e-04,1.992996006791324798e-03,3.702311273754833160e-04,9.051149566943490071e-04,2.878521574620629278e-04,3.100171500921023717e-04,4.039887124149645244e-03,3.037223344390193149e-04,3.416323236771637642e-04,1.929021068062561177e-04,3.547596678030319039e-04,1.776964732626211234e-03,3.575573515539520655e-04,5.961809415520543960e-04,4.524145046159686349e-04,3.401437915129956616e-04,2.347237707798285541e-03,3.281951336886127358e-04,3.036917954199777440e-04,2.167002263836702281e-04,2.897921305799380635e-04,3.509611696098259050e-03,3.609455229103472325e-04,2.804639197701934406e-04,3.414649597604243287e-04,3.017248056322966734e-04,2.775135102682453440e-03,3.442323806154742850e-04,4.080423091762077552e-04,3.203701801168640207e-04,3.852168787970130983e-04,1.752533767336995505e-03,1.870285144701656053e-04,1.465354726013978412e-04,1.592334157019846606e-04,2.073258055944548442e-04,2.804068667078620045e-03,5.883422570820972001e-04,5.927489020127214977e-04,3.577532822950204097e-04,3.437202868233318453e-04,3.390574826452150137e-03,3.510600463661633940e-04,2.464230561482494701e-04,2.406828378284443825e-04,2.325615789172412375e-04,3.575240842869342392e-03,4.388908400208034531e-04,3.042197202271148138e-04,3.305892726176663451e-04,3.204276687654449051e-04,5.338197370215170406e-03,5.698873055650715506e-04,4.645129483529624988e-04,5.102392195565127325e-04,4.162735852368791849e-04,4.674003820066373674e-03,3.396280143484356018e-04,2.615978984232756850e-04,6.174993267768363620e-04,3.443040514005457414e-04,3.636166259545594356e-03,5.870176275484116808e-04,6.514656421316362186e-04,2.620881824254649270e-04,3.931249433222305627e-04,3.740811499276652276e-03,4.083558089989645554e-04,3.876079282513010104e-04,2.322896740907284385e-04,3.224591879683133696e-04,4.202194179346338369e-03,3.977926392189996743e-04,2.737037572192926177e-04,3.101817495021561705e-04,2.824721776649676192e-04,5.216016005406154009e-04,1.055197261967404679e-04,1.798292992511239103e-04,1.729548058279429320e-04,2.484976588305654911e-04,1.000000000000000000e+00
1.037407658174863828e-02,1.370048167472538454e-03,1.623648336167642439e-03,8.917506360318624503e-04,1.154471004532954103e-03,2.789363290310686166e-02,2.136277350311058601e-03,1.433076455036362681e-03,8.246342143956486744e-04,9.893597898521463464e-04,7.486669949481277939e-03,1.258006176463391306e-03,3.167909983863811604e-03,1.237465471960840294e-03,1.519411207359773475e-03,9.553958149659119714e-03,1.682199686968192508e-03,1.468063405980866900e-03,2.222503014029775410e-03,1.397335510579921641e-03,7.869728090652512720e-03,5.809265324927463496e-04,8.879675435271060582e-04,5.008680601333347429e-04,6.299141214637762930e-04,1.085984523541260079e-02,1.165032687820443270e-03,1.092731251696156970e-03,6.251207930144162374e-04,7.964520450039378700e-04,1.035189444034101403e-02,1.163600810583792847e-02,3.890957937076265118e-03,1.940828783673768368e-03,1.051029141717475844e-03,1.063497191776508616e-02,1.589123007022634872e-03,1.245227742942553624e-03,1.375825675716312989e-03,1.203535403261886492e-03,5.341961086193336428e-03,1.804142900645131723e-03,1.700711165420161009e-03,1.623727335998954944e-03,1.338211876664629303e-03,6.962338897983502868e-03,1.534068450540455181e-03,1.760152017328987057e-03,9.046413729967104234e-04,1.242840817533533756e-03,6.550919324222497474e-03,6.787448950550619732e-04,4.250216802730284391e-03,1.026854727872269189e-03,9.986469536702592513e-04,4.600516950288376442e-03,5.965998340166300210e-04,7.357351226620946223e-04,8.744030761182412098e-04,1.025345615151508714e-03,4.937760106175657047e-03,6.857072314545630074e-04,1.562983164500088241e-03,1.255769234154713527e-03,1.298789301113725380e-03,5.512093759734446388e-03,8.748968175299391518e-04,1.272531780758725606e-03,8.019447994055523520e-04,9.650018329363596950e-04,4.210461273843744100e-03,7.271732065053966706e-04,1.180850892496982133e-03,9.984957248282864354e-04,1.218583708106239305e-03,1.939072814256325231e-02,7.610134314494101070e-04,1.270031595331337203e-03,1.004374997943983461e-03,1.137886461931992502e-03,9.166967871382372332e-03,2.223795128445202589e-03,1.781885984035696223e-03,3.162985724665867346e-03,1.391555624831123088e-03,6.821946405799904703e-03,1.708668342332257369e-03,1.665830099879120254e-03,8.648719422276499817e-04,1.232995477106923164e-03,5.148145045119584089e-03,1.069662639828983068e-03,1.593574508233762312e-03,1.307186160582451528e-03,1.572914993312690690e-03,4.454627782118429982e-03,4.222986100777485611e-04,8.113073139913275569e-04,2.932798748395083668e-04,3.414522757233613075e-04,1.000000000000000000e+00
